personLabel	aliasLabel
Nikoloz Muskhelishvili	
Kim Jo-sun	
Archduke Johann Salvator of Austria	Johann Erzherzog von Österreich
Helen Kim	
Anne Klein	
Anne Spurzem	
Lee Yong-goo	
Gaius Julius Severus	
Anne Nyokabi Muhoho	Hannah
Prince Clemens Wenceslaus of Saxony	Clemens Wenceslas Kurfürst von Treves
Anton Muziwakhe Lembede	Anton Lembede
Just Knud Qvigstad	
József Havas	Jozsef Havas
Quintus Aquilius Niger	
Reptynub	
Arnold Bergsträsser	
Anne Marie Heiler	
Anne Oppermann	
Anne Schierenbeck	
Anton Mätzler	
Anton Nepustil	
Arjan Zaimi	
Ingolf Elster Christensen	
Rui Duarte de Barros	
Tineke Netelenbos	
Gregg McClymont	
Seema Malhotra	
Edmund Andros	Sir Edmund Andros
Anneliese Augustin	
Jan Kappeyne van de Coppello	
Jan Kasl	
Giancarlo Giorgetti	
Arnold Deutz	
Shabana Mahmood	
István Bittó	Istvan Bitto
Angus MacNeil	Angus Brendan MacNeil
Jonathan Lord	Jonathan George Caladine Lord
Annegret Krischok	
Annelie Kever-Henseler	
Anneliese Buschmann	
Anton Peter Rummel	
Dianne Kohler Barnard	
Carmelo Lazatin	
Tilyenji Kaunda	
Arnold Auer	
Leonid Kuchma	Leonid Danylovych Kuchma
Nicolaes Tulp	Nicolaas Tulp
Arnold Gottlieb Bühler	Arnold Gottlieb Buehler
Denis MacShane	Denis Matyjaszek
Denis MacShane	Dr Denis MacShane
Denis MacShane	Josef Denis Matyjaszek
Alejandro Encinas Rodríguez	Alejandro Encinas Rodriguez
Yves Lévesque	Yves Levesque
Jason McCartney	Jason Alexander McCartney
Javier Fernández Fernández	Javier Fernandez Fernandez
John R. Connelly	John Robert Connelly
William Keppel, 7th Earl of Albemarle	William Albemarle
Annekatrin Klepsch	
Annelie Thorndike	
Annelies Kubicek	
William Ely	
Francis Thomas	
Khalid Naciri	
Michael McCann	
Khalid Mahmood	
Anneliese Albrecht	Annelise Albrecht
Cyriel Buysse	Louis Bonheyden
Cyriel Buysse	Prosper Van Hove
Cyriel Buysse	Robert Palmer
Arnold Diestel	Arnold Friedrich Georg Diestel
Jan Šrámek	Jan Sramek
Annegrit Koburger	
Anneliese Klein	
Anton Pawlowski	
Augustus Hall	
Manuel de Brito Camacho	
Anton Vratuša	
Jean Dollfus	
Osmar Dias	
Stanisław Zając	
William Russell Smith	
Zsolt Páva	Zsolt Pava
Annelie Paulus	
Anneliese Leinemann	
Anneliese Zachow	
Mohammed Ali Salim	
Arnold Dietrich Tidemann	
Anton Neumann	
Anton Neumayr	
Annedore Leber	Annedore Rosenthal
Juan María Vicencio de Ripperdá	Juan Maria Vicencio de Ripperda
William Keppel, 7th Earl of Albemarle	Sir William Coutts Keppel, 7th Earl of Albemarle
William Keppel, 7th Earl of Albemarle	Sir William Coutts Keppel, Earl of Albemarle
William Keppel, 7th Earl of Albemarle	Sir William Coutts Keppel, Viscount Bury
William Keppel, 7th Earl of Albemarle	William Coutts Keppel, 7th Earl of Albemarle
Annelies Böcker	
Anton Ofenböck	
Anton Philipp Ganzoni	
Luc Frieden	
Annedore Windler	
Annelie Buntenbach	
Annelies Glaner	
Anton Nordhausen	
Arnold Edmund Peltzer	
Michl Ebner	
Annegret Krauskopf	
Annegret Ottke	
Annekathrin Giegengack	
Anton Opfergelt	
Anton Pertl	
Pierre II, Count of Alençon	
Aleid Wolfsen	
John Edward Brownlee	
Stoffel Botha	
Osvaldo Aranha	Oswaldo Euclides de Sousa Aranha
Anton Probst	
Annemarie Brunner	
Annemarie Schraps	
Claude Louis, Comte de Saint-Germain	
Fathi Shaqaqi	
Aref Tayfour	
Ciuto Brandini	
Earle Morris, Jr.	
Sylvestre Ntibantunganya	
Boris Chochiev	Boris Yeliozovich Chochiev
Charles, Prince of Soubise	Charles de Rohan, prince de Soubise
Charles, Prince of Soubise	prince de Soubise
Andy Love	Andrew Love
Arbitio	Flavius Arbitio
Ricardo Jiménez Oreamuno	Ricardo Jimenez Oreamuno
Sergio Bitar	Sergio Bitar Chacra
Anneliese Junker	
Annemarie Hecker	
Jacky Le Menn	
Juan Manuel Frutos	
Luisa Pastor Lillo	
Wang Dongxing	
Lucius Julius Rufus	
Arnold Dietrich Huchting	
Jordi Carbonell i de Ballester	Jordi Carbonell
Arcadi Gaydamak	Arcadi Aleksandrovich Gaydamak
Mohammad Mohammad Sadeq al-Sadr	Grand Ayatollah Mohammad Mohammad Sadeq al-Sadr
Mohammad Mohammad Sadeq al-Sadr	Mohammad Sadeq al-Sadr
Andy Love	Andrew McCulloch Love
Friedrich Merz	Joachim-Friedrich Martin Josef Merz
Sergey Ling	Sergei Stepanovich Ling
Sergey Ling	Sergey Stepanovich Ling
Sergey Ling	Siarhiei Linh
Sergey Ling	Siarhiej Linh
Sergey Ling	Syarhey Linh
Sergey Ling	Syarhyey Linh
András Giró-Szász	Andras Giro-Szasz
Charles Bonaventure de Longueval, Count of Bucquoy	Charles Bonaventure de Longueval, Count of Bucquoy,
János Damjanich	Janos Damjanich
Annemarie Mevissen	
Annemarie Schuster	
Benjamin Chew Howard	
Toni Plankensteiner	
Ariel Davrieux	
Leon Rupnik	
John Boyle	
John of Brittany, Earl of Richmond	John of Brittany
Tim Loughton	Timothy Paul Loughton
Anton Ott	
Anneliese Fischer	
Annemarie Dengg	
Anton Pradl	
Quintus Pompeius Sosius Falco	
Georgios Kountouriotis	
Märt Rask	
Quintus Vitellius	
Arnold Freymuth	
Peter Luff	Peter James Luff
Peter Luff	Sir Peter James Luff
Albert Châtelet	
Annemarie Kletzl	Annemarie Kirchmair
Béla Linder	Bela Linder
Ian Lucas	Ian Colin Lucas
Annemarie Lütkes	
Annemarie Oestreicher	
Anton Pohlmann	
Dezső Dersfi	
Henry F. Schricker	
Arnold Gohr	
Marcus Flavius Aper	
Arnold Fratzscher	
Anneliese Kitzmüller	
Annemarie Reitsamer	
Anton Prandl	
Wasim Sajjad	
Razali Ismail	
Mohamed Lemine Ould Guig	
Anton Pirchegger	
Luca Barbareschi	
Osvaldo Aranha	Oswaldo Aranha
Anton Pfeiffer	
Luis José Sartorius, 1st Count of San Luis	
Arnold Grabner	
Béla Zsedényi	Bela Zsedenyi
Benedek Jávor	Benedek Javor
Wenceslaus I, Duke of Luxembourg	Wenceslas I, Duc de Luxembourg
Wenceslaus I, Duke of Luxembourg	Wenzel I.
Anton Reißner	Toni Reißner
Emanoil Gojdu	Emanuil Gojdu
Viktor Palm	Viktor Palm senior
Fred McCain	Fred Alward McCain
Fred McCain	Fred Cain
Joseph-Éloi Fontaine	Joseph-Eloi Fontaine
Annemarie Ackermann	
Anton Rheinländer	
Anton Riederer	
Mohammad Hasan Khan Qajar	
Mark Udall	Mark Emery Udall
Yagyū Munenori	Yagyu Munenori
Yagyū Munenori	Yagyuu Munenori
Carlo Scognamiglio	Carlo Scognamiglio Pasini
René-Nicolas Dufriche Desgenettes	Rene-Nicolas Dufriche Desgenettes
Arben Xhaferi	Arbën Xhaferi
Quintus Aurelius Memmius Symmachus	Quintus Aurelius Memmius Symmachus Junior
Andras Levente Fekete Szabó	Andras Levente Fekete Szabo
Paul Laxalt	Paul Dominique Laxalt
Naomi Long	Naomi Johnston
Naomi Long	Naomi Rachel Johnston
Naomi Long	Naomi Rachel Long
Menas of Ethiopia	Minas
Annemarie Borgmann	
Marcus Annius Flavius Libo	
Hüseyin Hilmi Pasha	
Ivan Ivanovich Shuvalov	
Arnold Green	Arnold Karlovich Green
Jack Lopresti	Giacomo Lopresti
Jiang Ji	
Peter Hiort Lorenzen	
Nikolai Patolichev	Nikolai Semyonovich Patolichev
Francesco Donato	
Louis of Durazzo, Count of Gravina	
David Hazzard	
Barna Buza	
Wenceslaus I, Duke of Luxembourg	Wenceslaus I
Raúl Sendic	Raul Sendic
Arcangelo Scacchi	Angelo Scacchi
Nelson Jobim	Nelson Azevedo Jobim
Boris Ponomarev	Boris Nikolayevich Ponomarev
Annemarie Adlassnig	
Annemarie Hanke	
Anton Reseneder	
Jean-Pierre Abelin	
Menas of Ethiopia	Admas Sagad I
Gaius Terentius Tullius Geminus	
Anton Reitzl	
Gerda Winklbauer	
Annemarie Griesinger	
Louis Michel Antoine Sahuc	
Annemarie Pfeifer	
Frane Bulić	
Guido Starhemberg	
Michael Kijana Wamalwa	Michael Christopher Kijana Wamalwa
Annemie Renz	
Arnold Kitz	
Sextus Appuleius	Sex. Appuleius Sex. f. Sex. n. Sex. pn.
Sextus Appuleius	Sex. Appuleius Sex. f. Sex. n. Sex. pron.
Sextus Appuleius	Sextus Appuleius III
Sextus Appuleius	Sextus Appuleius Sex. f. Sex. n. Sex. pn.
Sextus Appuleius	Sextus Appuleius Sex. f. Sex. n. Sex. pron.
Edwin Denison Morgan	Governor Morgan
Edwin Denison Morgan	E. D. Morgan
Edwin Denison Morgan	E.D. Morgan
Edwin Denison Morgan	Edwin D. Morgan
Jef van de Wiele	Jef Vandewiele
Edward Boscawen	Hon. Edward Boscawen
Tony Lloyd	Anthony Joseph Lloyd
Tony Lloyd	Sir Anthony Joseph Lloyd
Don Siegelman	Donald Eugene Siegelman
Charles de la Bédoyère	Charles Angélique François Huchet de La Bédoyère
Charles de la Bédoyère	Charles de La Bedoyere
Arnold Naudain	Arnold Snow Naudain
Annemarie von Harlem	
Anton Johannes Rodatz	
Anton Regner	
Alexander McDougall	
Levan Varshalomidze	
Publius Martius Sergius Saturninus	
Arnold Kappler	
Arnold Lohren	
Arnold Nöldeke	
Barbara Follett	Daphne Barbara Follett
Stephen Lloyd	Stephen Anthony Christopher Lloyd
T. Maheswaran	Thiyagarajah Maheswaran
Arnold Joseph Nicholson	A. J. Nicholson
Théoneste Bagosora	The Devil
Kagyud Nampar Gyalwa	
Mojca Drčar Murko	
Willem Janse van Rensburg	W. C. Janse van Rensburg
Willem Janse van Rensburg	Willem Cornelis Janse van Rensburg
Arnold Leese	Arnold Spencer Leese
Arnold Nordmeyer	Arnold Henry Nordmeyer
Arnold Nordmeyer	Sir Arnold Henry Nordmeyer
Annemarie Pawlik	
Warren Garst	
Arnold Haacke	
James Philip Eagle	James Eagle
Joan Hanham, Baroness Hanham	Joan Brownlow Spark, Baroness Hanham
Joan Hanham, Baroness Hanham	Joan Hanham
Arnold Kanter	Arnold Lee Kanter
Annette Widmann-Mauz	
Anton Rohrhofer	
Pierre-Joseph-Olivier Chauveau	
Annette Breitbach-Schwarzlose	
Anton Riemerschmid	
Guy Coëme	
Arif Abd ar-Razzaq	
Jenő Fock	
Miroslav Navratil	
Hans-Joachim von Merkatz	
Arnold Kalle	
Arnold Kamber	
Arnold Kerdijk	
Arnold Munter	
Ítalo Argentino Lúder	Italo Argentino Luder
Anni Partzsch	
Epameinondas Deligiorgis	
Alonso Lujambio	
Arnold Kreklow	
Arnold Schmitt	
Arnold Schuler	
György Apponyi	
Emil Jónsson	Emil Jonsson
Michael P. Kitt	Michael Paschal Kitt
Samuel Turell Armstrong	S. T. Armstrong
Samuel Turell Armstrong	Samuel T. Armstrong
George Plater	George Plater III
Giuseppe Nisticò	Giuseppe Nistico
Giuseppe Nisticò	Giuseppe Nistico'
Annette Faße	
Arnold Schoenenburg	
Henry C. Smith	Henry Smith
Alexey Bestuzhev-Ryumin	Conde Bestujev-Riumin
Dan Coats	Daniel Ray "Dan" Coats
Dan Coats	Daniel Ray Coats
Arif Sağ	Arif Sag
Georgy Shpagin	Georgy Semyonovich Shpagin
Yevhen Petrushevych	Yevhen Omelianovych Petrushevych
Yevhen Petrushevych	Yevhen Omelyanovych Petrushevych
Ánni Podimatá	Anni Podimata
Philip Blommaert	Philip Marie Blommaert
Philip Blommaert	Philipp Blommaert
Allen Fairhall	Sir Allen Fairhall
Móric Esterházy	Moric Esterhazy
Li Fuchun	Li Fu-chun
Annemarie Tomei	
Annette Sawade	
Anton Proksch	
Anton Valentin Pummerer	
Brad Cathers	
Arnold Schuster	
Henry C. Smith	Henry Cassorte Smith
Alan, 1st Earl of Richmond	Alan the Black
Charles Kingston	C. C. Kingston
Charles Kingston	Charles Cameron Kingston
Gérard Bapt	Gerard Bapt
H. H. Kung	Kung Hsiang-hsi
Arnold Künzli	Arnold Kuenzli
Count Karl Sigmund von Hohenwart	Karl Sigmund von Hohenwart
Josef Hlávka	Josef Hlavka
Anton Schwaiger	
Albert L. Smith, Jr.	
Archeptolemus	
Numitor	
Arnold Sucher	
John Welborn	
Móric Esterházy	Count Moritz Esterhazy
Móric Esterházy	Moric Esterhazy de Galantha
Móric Esterházy	Móric Esterházy de Galantha
Annette Lehmann	
Orris S. Ferry	Orris Ferry
Orris S. Ferry	Orris Sanford Ferry
Antoine Béthouart	Antoine Bethouart
Dan Coats	Daniel Coats
Annette Bulfon	
Richard Beeching, Baron Beeching	
Ali Manaj	
Arild Hausberg	
Stevan Knićanin	
Michael P. Kitt	Michael Kitt
Annette Klein	
Ivan Shestakov	Ivan Alexeyevich Shestakov
András Vonza	Andras Vonza
Samuel Turell Armstrong	Samuel Armstrong
Anne Marie Wicher	
Annette Paschke-Lehmann	
Anni Lange	
John May Taylor	
Ervin Demeter	
Arnold Olsen	
Annette Schwarz	
Annemarie Zdarsky	
Anni Neumann	
Anni Trapp	
Anton Schulz	
Alcide Berloffa	
Arif Ünal	
Riccardo Illy	
John Amery	
Anni Seelbach	
Anton Sandner	
Reinhold Sadler	
Arnold Meri	
Arnold Meyer	
Arnold Spruck	
Joe Cassar	Joseph Cassar
Ranodip Singh Kunwar	Ranaudip Singh Bahadur Kunwar Ranaji
Ranodip Singh Kunwar	Ranaudip Singh Bahadur Rana
Ranodip Singh Kunwar	Ranaudip Singh Rana
Ranodip Singh Kunwar	Ranoddip Singh Kunwar
Ranodip Singh Kunwar	Renaudip Singh Kunwar
Anton Schmidbauer	
Aleksander Krawczuk	
Arnold Robens	
Arnold von Frege-Weltzien	
Archibald B. Darragh	Archibald Bard Darragh
Jesse F. Stallings	Jesse Francis Stallings
Zdeněk Škromach	Zdenek Skromach
Julián Gorkin	Julian Gorkin
Annette Jäger	
Annette Schwarzenau	
Anton Scheiblin	
Anton Schifferer	
Anton Schreiner	
Arnold Riese	
Mahmoud Kabadou	Abu-'ṯ-Ṯanā' Maḥmūd Qābādū
Mahmoud Kabadou	Mahmud Qabadu
Richard de Clare, 6th Earl of Gloucester	Richard de Clare, 5th Earl of Hertford
Tim M. Babcock	Tim Milford Babcock
Tim M. Babcock	Timothy Milford Babcock
Anar Rzayev	Anar
Julian Marchlewski	Kujawiak
Julian Marchlewski	Karski
Anar Rzayev	Anar Rasul oghlu Rzayev
Archibald Hunter Arrington	A. H. Arrington
John H. Reed	John Hathaway Reed
Shinjirō Koizumi	Koizumi Shinjiro
Shinjirō Koizumi	Koizumi Shinjirō
Shinjirō Koizumi	Koizumi Shinjirou
Shinjirō Koizumi	Shinjiro Koizumi
Shinjirō Koizumi	Shinjirou Koizumi
Archibald J. Weaver	Archibald Jerard Weaver
Anton Rée	Anton Ree
Annette Watermann-Krass	
Archibald Bulloch	
Archibald Hunter Arrington Williams	
Arnold Petersen	
John Edward Jones	
Bertel Haarder	Bertel Geismar Haarder
Joseph-Charles-Théodore Gervais	Joseph-Charles-Theodore Gervais
Sándor Barcs	Sandor Barcs
Gábor Vajna	Gabor Vajna
Hamengkubuwono VIII	Hamengkubuwana VIII
Hamengkubuwono VIII	HB VIII
Hamengkubuwono VIII	Kanjeng Sultan Hamengku Buwono VIII (Gusti Pangeran Haryo Puruboyo) GRM Sujadi (1921-1939)
Anton Scharnagl	
Annie Kienast	
Høgni Hoydal	
Anton Rupp	
Archibald Hill Carmichael	
Arnold Rudolf Paulssen	
Archibald Chapman Hart	Archibald C. Hart
Stanimir Ilchev	Stanimir Yankov Ilchev
Stanimir Ilchev	Станимир Илчев
Julian Marchlewski	Julian Balthasar Marchlewski
Julian Marchlewski	Julian Balthazar Marchlewski
Victor-François, 2nd duc de Broglie	Victor François de Broglie
Annette Karl	
Archibald Atkinson	
Arnold Masselter	
Hiromu Nonaka	
Phil Edmonston	Philip Edmonston
Arnold Ludwig von Holtzbrinck	Ludwig von Holtzbrink
Anton Schaaf	
Gustave Gautherot	
Arnold Otto Aepli	
Arnold Ringier	
Arnold Wulff	
Victor-François, 2nd duc de Broglie	Victor François, Duc de Broglie
Kyriakoulis Mavromichalis	Kyriakoulis Petrou Mavromichalis
Annette Fugmann-Heesing	
Marcus Annius Verus Caesar	
Anton Sabel	
Anton Schomberg	
Carlo Pellion di Persano	
Giorgio Orsoni	
Stephanus Schoeman	
Arnold Marshall Rose	
Anton Schlager	
Archibald E. Olpp	Archibald Ernest Olpp
Archibald McLelan	Archibald Woodbury McLelan
Kido Takayoshi	Katsura Kogorō
Kido Takayoshi	Kido Kōin
Kido Takayoshi	Takayoshi Kido
Kido Takayoshi	Wada Kogorō
John Spencer, 8th Earl Spencer	John Spencer
Archibald Douglas, 5th Earl of Angus	Archibald Douglas
Jules de Burlet	Jules Philippe Marie de Burlet
Archie M. Gubbrud	Archibald Maxwell Gubbrud
Cleve Benedict	Cleveland Keith Benedict
José Císcar	Jose Ciscar
Piero Marrazzo	Pietro Marrazzo
Wim Schermerhorn	Willem Schermerhorn
Anton Stephan	
Arnold Tribus	
Arnold Wilken	
Archibald Douglas, 1st Duke of Douglas	Earl of Angus
Andor Lázár	Andor Lazar
Alfonso Pérez Burrull	Alfonso Perez Burrull
Alfonso Pérez Burrull	mas madridista que Mendoza
Archibald Clark Kerr, 1st Baron Inverchapel	Archibald John Kerr Clark
Arnold Christopher Ræstad	Arnold Christopher Raestad
Humphrey Mackworth	Sir Humphrey Mackworth
Antun Augustinčić	Anton Augustincic
Antun Augustinčić	Antun Augustincic
Antun Augustinčić	Antun Avgustinčič
Roger-Bernard III, Count of Foix	Roger Bernard III de Foix, Comte de Foix, Vicomte de Brulhois
Roger-Bernard III, Count of Foix	Roger-Bernard III
Vail M. Pittman	Vail Montgomery Pittman
Flavius Claudius Antonius	Claudius Antonius
Roberto Mangabeira Unger	Roberto M. Unger
Roberto Mangabeira Unger	Roberto Unger
John Spencer, 8th Earl Spencer	Edward John Spencer, 8th Earl Spencer
Alfonso Alonso Aranegui	Alfonso Alonso Aranegi
Archibald Douglas, 5th Earl of Angus	Archibald Bell-the-cat
Archibald M. Bliss	Archibald Meserole Bliss
Gérard Nagelmackers	Gerard Nagelmackers
Gérard Nagelmackers	Gérard Théodore Pierre Joseph Nagelmackers
Josef Kajetán Tyl	Cajetan Tyl
Josef Kajetán Tyl	Josef Kajetan Tyl
Josef Kajetán Tyl	Joseph Kaietan Tyl
Valery Vostrotin	Valerii Aleksandrovich Vostrotin
George S. Houston	George Houston
William Carr Lane	
Jenő Rátz	
Arimantas Dumčius	
Marcus Annius Libo	
Paul-Mathieu Laurent	
Arnold Schenner	
Arnold Wendel	
David Price	
Oichi	
Archie M. Gubbrud	Archibald Gubbrud
Archie M. Gubbrud	Archie Gubbrud
Frank Swett Black	Frank Black
Frank Swett Black	Frank S. Black
Miklós Jósika	Miklos Josika
Christian Pineau	
Arnold Veimer	Arnold Tynuvich Veimer
Arnold Wagner	
Samuel Dickstein	
Vytautas Čepas	
Archibald McNeill	
Arnold Verhoff	
Abdul Haq	
Abdul Rehman Malik	Rehman Malik
Archibald Maule Ramsay	Archibald Henry Maule Ramsay
Arnold Timothée de Lasaulx	Arnold Timothee de Lasaulx
Anton Steixner	
James Everett	
Michał Vituška	
Quintus Sosius Senecio	
Arnold Verhoeven	
George S. Houston	George Smith Houston
Archibald Douglas, 5th Earl of Angus	Bell-the-Cat
Florencio García Goyena	Florencio Garcia Goyena
Florencio García Goyena	Florentino García Goyena
Joseph Daul	Joseph Alexander Daul
Samuel Dexter	
Archibald Henderson	
Arimantas Juvencijus Raškinis	
Arnold Wesenfeld	
Anton Stark	
Anni Brandt-Elsweier	
Jurandir de Freitas	
Publius Clodius Thrasea Paetus	
Archibald Douglas, 1st Earl of Ormond	
Sitdjehuti	
Rodolphe Rubattel	
Anni Mellies	
Sorin Apostu	
Radosław Parda	
Saeed Jalili	
Arnold Weixelbaumer	
Władysław Czartoryski	
Rudolf Paul	
Llazar Fundo	
Lucius Mummius Felix Cornelianus	
Romuald Szeremietiew	
Alexandre Varaut	
Anton Teyssen	
Guillaume du Tillot	
Rustem Vambery	
Fulvio Testi	Count Fulvio Testi
A. N. R. Robinson	A.N.R. Robinson
A. N. R. Robinson	ANR Robinson
A. N. R. Robinson	Arthur N. R. Robinson
A. N. R. Robinson	Arthur Napoleon Raymond Robinson
Raffaele Belluzzi	
Stewart Headlam	
Takatsukasa Masamichi	
Pedro Rodríguez, Conde de Campomanes	
Flavius Sallustius Bonosus	Bonosus
Ano Pala	Sir Ano Pala
Arsen Kanokov	Arsen Bashirovich Kanokov
Griffiths Mxenge	Griffiths Mlungisi Mxenge
Sergiu Nicolaescu	Sergiu Florin Nicolaescu
Sergiu Nicolaescu	Sergiu Nicolaiescu
Yves Jégo	Yves Jego
Stephen Vladislav II of Syrmia	Stefan Vladislav II
Archy Kirkwood, Baron Kirkwood of Kirkhope	Archibald Johnstone Kirkwood, Baron Kirkwood of Kirkhope
Archy Kirkwood, Baron Kirkwood of Kirkhope	Archy Kirkwood
Charles Gillès de Pelichy	Charles Gilles de Pelichy
Louis Ruchonnet	Antoine Louis John Ruchonnet
Pierre-Yvon Trémel	Pierre-Yvon Tremel
Edmond Noel	Edmond Favor Noel
Raúl Porras Barrenechea	Raul Porras Barrenechea
Bernard J. Dwyer	Bernard James Dwyer
Archibald Weigall	Sir Archibald Weigall, 1st Baronet
Archibald Weigall	Sir William Ernest George Archibald Weigall, 1st Baronet
Archibald Weigall	William Weigall
Wilhelm Hertenstein	Wilhelm Friederich Hertenstein
Anno von Gebhardt	
Anton Schwingruber	
Riccardo Zanella	
William Eustis	
Darius	
Anton Vogt	
Louis d'Aurelle de Paladines	Louis Jean-Baptiste d' Aurelle de Paladines
Pedro Pablo Abarca de Bolea, 10th Count of Aranda	10th Count of Aranda, Don Pedro Pablo Abarca de Bolea y Jiménez de Urrea
Pedro Pablo Abarca de Bolea, 10th Count of Aranda	conde de Aranda Pedro Pablo Abarca de Bolea
Pedro Pablo Abarca de Bolea, 10th Count of Aranda	Count of Aranda
Pedro Pablo Abarca de Bolea, 10th Count of Aranda	Pedro Pablo Abarca de Bolea
Pedro Pablo Abarca de Bolea, 10th Count of Aranda	Pedro Pablo Abarca de Bolea y Ximenez de Urrea
Pedro Pablo Abarca de Bolea, 10th Count of Aranda	Pedro Pablo, 10th Conde de Aranda
Pedro Pablo Abarca de Bolea, 10th Count of Aranda	Pedro Pablo, conde de Aranda Abarca de Bolea
Nicolò Donato	Nicolo Donato
Robert Kelly	Robert Edward Kelly
Robert Kelly	Senator Kelly
Bernhard Hammer	
Anton Spetzler	
Archduke Anton Victor of Austria	
Eduard von der Ropp	
Gaius Ducenius Proculus	
Dalton McGuinty	
István Király	Istvan Kiraly
Xhafer Deva	Xhafer Ibrahim Deva
Adélard Turgeon	Adelard Turgeon
John D. Sloat	John Drake Sloat
Frido Croes	Francisco Walfrido Croes
Charles Pinckney	
Arnold Zimmermann	
Agustín Argüelles	
Stephen Vladislav II of Syrmia	Vladislav
Ahmed Laaouej	
Anny von Kulesza	
Beqir Balluku	
John William Noell	
Anton Siebel	
Danny Soucy	
Ariobarzanes of Phrygia	
Duke Ludwig Wilhelm in Bavaria	Duke Ludwig Wilhelm Karl Norbert Theodor Johann in Bavaria
Duke Ludwig Wilhelm in Bavaria	Ludwig Wilhelm Herzog in Bayern
Almanbet Matubraimov	Almanbet Matubraimovich Matubraimov
Stephen Mallory	Stephen Russell Mallory
Benjamin Jaurès	Benjamin Jaures
János Szentágothai	J Szentágothai
János Szentágothai	J. Szentágothai
János Szentágothai	Janos Szentagothai
Melchior Josef Martin Knüsel	Melchior Josef Martin Knuesel
Anton Sutterlüty	
Anton Tabone	
Anton Thien	
Anton Türtscher	
Çerçiz Topulli	
Leszek Cieślik	
Turnus	
Anton Schaefer	
Anton Switalla	
Gabriel Syveton	
Archibald von Gramatzki	
Anton Themann	
Constantin Henriquez	
Károly Unkelhäusser	
John Fortescue	Sir John Fortescue
A. N. R. Robinson	Ray Robinson
Cölestin Josef Ganglbauer	
